,Age,Income,CreditScore,MonthsEmployed,NumCreditLines,LoanTerm,DTIRatio,MaritalStatus,HasMortgage,HasDependents,HasCoSigner
1840,52,95012,539,15,1,48,0.66,Single,Yes,Yes,Yes
1841,40,80898,462,57,3,12,0.71,Divorced,Yes,No,No
1842,38,92502,403,37,3,48,0.15,Married,Yes,No,Yes
1843,67,59657,572,36,3,48,0.29,Single,No,No,Yes
1844,52,58148,771,65,4,60,0.27,Married,No,Yes,No
1845,61,23994,824,76,4,60,0.57,Married,No,No,No
1846,53,19110,794,6,2,36,0.2,Single,No,No,Yes
1847,59,80355,541,3,3,60,0.64,Divorced,Yes,Yes,Yes
1848,29,49312,502,101,4,24,0.47,Divorced,Yes,Yes,No
1849,66,138751,441,9,3,24,0.47,Married,No,Yes,Yes
1850,27,107242,686,103,2,36,0.75,Married,No,No,Yes
1851,21,23993,694,7,1,36,0.73,Divorced,No,No,No
1852,29,86329,444,105,3,36,0.69,Divorced,Yes,Yes,No
1853,29,108690,516,71,3,60,0.85,Married,Yes,No,Yes
1854,62,146115,393,83,2,48,0.68,Single,No,Yes,Yes
1855,22,16058,485,76,2,60,0.59,Married,Yes,No,No
1856,48,37815,628,2,3,12,0.46,Divorced,No,Yes,Yes
1857,52,126671,819,53,4,60,0.39,Married,Yes,Yes,No
1858,52,20098,392,96,1,48,0.54,Divorced,Yes,Yes,No
1859,55,145223,495,90,4,24,0.11,Married,Yes,No,No
1860,34,29097,809,106,1,60,0.59,Divorced,No,No,No
1861,24,145878,392,71,3,48,0.5,Single,Yes,Yes,No
1862,39,79216,690,110,2,24,0.56,Divorced,Yes,Yes,No
1863,51,107431,561,65,1,12,0.83,Married,No,Yes,No
1864,37,39984,452,71,1,60,0.72,Single,Yes,Yes,No
1865,26,32640,812,25,2,24,0.46,Divorced,No,Yes,Yes
1866,21,44195,506,10,4,12,0.44,Divorced,No,Yes,No
1867,68,77305,640,34,2,48,0.36,Divorced,No,No,Yes
1868,19,101601,581,74,3,36,0.38,Married,No,Yes,Yes
1869,63,101296,822,86,2,36,0.8,Divorced,Yes,Yes,Yes
1870,37,130361,730,5,1,48,0.4,Divorced,No,Yes,No
1871,49,20445,505,119,1,12,0.67,Married,Yes,No,No
1872,26,132097,631,107,3,12,0.41,Divorced,No,Yes,No
1873,25,90055,579,87,3,48,0.4,Divorced,Yes,No,Yes
1874,29,39991,311,36,3,24,0.28,Divorced,Yes,No,Yes
1875,25,38659,411,11,3,48,0.81,Single,No,No,No
1876,22,29342,843,63,3,12,0.74,Divorced,No,Yes,Yes
1877,32,87336,777,42,1,48,0.19,Single,No,Yes,No
1878,28,132018,452,35,2,48,0.67,Married,Yes,Yes,Yes
1879,62,75801,357,11,1,36,0.28,Married,No,No,Yes
1880,23,97236,678,14,2,60,0.59,Divorced,Yes,No,Yes
1881,45,31100,386,13,4,48,0.54,Divorced,Yes,Yes,Yes
1882,19,51855,466,41,3,48,0.48,Divorced,Yes,Yes,No
1883,49,107730,733,27,2,24,0.63,Married,No,No,No
1884,36,53340,447,119,2,12,0.36,Divorced,Yes,Yes,Yes
1885,59,81170,370,91,1,60,0.71,Single,No,Yes,Yes
1886,49,25612,710,11,4,12,0.59,Married,No,No,No
1887,48,111830,548,115,4,24,0.52,Married,Yes,No,Yes
1888,45,140124,637,59,1,60,0.63,Divorced,Yes,Yes,No
1889,37,45220,498,63,3,24,0.52,Single,Yes,No,No
1890,40,33970,409,13,4,60,0.58,Single,Yes,Yes,Yes
1891,51,21100,734,8,1,36,0.62,Divorced,Yes,Yes,Yes
1892,32,47769,378,75,4,60,0.14,Divorced,Yes,No,No
1893,37,19910,825,33,3,36,0.71,Single,Yes,No,No
1894,20,91139,673,89,2,24,0.25,Single,No,Yes,Yes
1895,22,90427,312,63,3,48,0.82,Divorced,Yes,No,Yes
1896,53,100344,679,6,1,48,0.55,Married,Yes,No,No
1897,27,83046,490,30,2,24,0.7,Single,No,No,Yes
1898,26,74513,610,52,1,60,0.69,Divorced,No,No,Yes
1899,60,88062,771,49,4,48,0.48,Divorced,Yes,No,No
1900,30,43742,315,72,2,12,0.81,Married,No,No,Yes
1901,56,38582,667,17,3,12,0.62,Single,No,No,No
1902,44,25842,573,28,2,60,0.27,Married,Yes,Yes,Yes
1903,18,68669,743,85,4,24,0.48,Married,Yes,Yes,Yes
1904,49,48361,537,4,2,12,0.79,Single,No,Yes,Yes
1905,41,25711,582,18,1,36,0.13,Married,No,Yes,Yes
1906,53,101659,320,21,4,60,0.8,Divorced,Yes,No,No
1907,61,128471,568,93,3,24,0.36,Single,No,Yes,Yes
1908,25,118994,730,51,1,24,0.45,Divorced,Yes,Yes,Yes
1909,19,64841,695,51,4,24,0.44,Married,Yes,No,Yes
1910,65,55370,529,56,2,36,0.45,Single,Yes,Yes,Yes
1911,52,80872,616,62,1,48,0.6,Divorced,No,Yes,No
1912,20,26695,386,52,4,24,0.23,Married,No,Yes,No
1913,58,27902,779,45,3,24,0.12,Married,Yes,Yes,Yes
1914,50,59639,674,5,3,48,0.68,Married,No,Yes,No
1915,29,66151,803,40,2,12,0.12,Single,Yes,Yes,No
1916,52,23294,358,61,3,24,0.32,Single,No,Yes,Yes
1917,20,119980,702,95,1,60,0.25,Divorced,No,Yes,No
1918,38,64540,659,64,1,12,0.39,Married,Yes,Yes,Yes
1919,25,126745,749,107,3,12,0.63,Divorced,No,Yes,Yes
1920,27,62873,769,29,2,24,0.14,Divorced,No,No,No
1921,60,107243,429,2,1,60,0.67,Married,No,No,No
1922,18,51873,300,86,4,60,0.53,Divorced,No,No,No
1923,65,142555,572,97,1,12,0.25,Married,No,Yes,No
1924,38,38154,431,54,4,36,0.56,Divorced,No,Yes,No
1925,64,52101,753,89,4,48,0.15,Single,No,Yes,No
1926,22,22879,772,44,1,48,0.58,Married,No,No,No
1927,35,135350,766,71,2,24,0.22,Married,Yes,No,No
1928,47,15680,324,115,4,60,0.58,Married,No,Yes,No
1929,25,23739,339,108,3,24,0.11,Married,No,No,Yes
1930,30,68819,712,40,2,48,0.15,Single,No,No,No
1931,27,28896,541,12,4,24,0.7,Married,Yes,Yes,No
1932,22,15852,779,93,2,48,0.4,Divorced,No,No,Yes
1933,26,144502,681,17,2,36,0.49,Single,No,No,No
1934,40,76593,636,96,4,36,0.77,Married,No,Yes,No
1935,42,17007,431,65,2,12,0.35,Married,Yes,Yes,Yes
1936,25,59240,548,111,1,48,0.36,Single,No,No,No
1937,49,100661,671,67,1,36,0.87,Divorced,No,Yes,No
1938,36,41684,816,18,4,12,0.72,Divorced,Yes,No,Yes
1939,28,40741,421,70,2,48,0.74,Single,No,No,Yes
1940,19,30682,641,91,4,36,0.68,Divorced,Yes,No,Yes
1941,22,129053,763,38,2,36,0.17,Married,No,Yes,Yes
1942,28,63496,399,14,4,24,0.46,Married,Yes,No,No
1943,48,118431,407,105,1,12,0.41,Divorced,No,Yes,No
1944,27,64807,816,73,4,60,0.74,Divorced,No,No,Yes
1945,58,90179,732,48,4,36,0.2,Married,Yes,No,No
1946,28,109000,814,13,1,60,0.56,Married,No,No,No
1947,60,132300,606,94,1,48,0.18,Divorced,No,Yes,No
1948,50,34489,619,43,1,36,0.57,Single,No,Yes,No
1949,20,139900,809,77,4,48,0.52,Divorced,No,No,No
1950,56,84070,583,41,4,60,0.74,Divorced,No,Yes,Yes
1951,41,77111,305,0,2,36,0.17,Divorced,No,Yes,Yes
1952,40,81575,694,60,4,24,0.6,Single,No,Yes,Yes
1953,29,124057,422,27,3,24,0.72,Divorced,No,Yes,No
1954,40,63448,482,24,1,60,0.36,Divorced,Yes,Yes,No
1955,68,74922,775,79,3,24,0.5,Married,Yes,No,Yes
1956,69,89106,822,116,2,24,0.51,Divorced,Yes,No,No
1957,19,50813,664,57,1,24,0.13,Married,No,Yes,No
1958,31,16044,324,67,4,36,0.87,Married,Yes,No,No
1959,50,80209,489,58,3,12,0.31,Single,Yes,No,Yes
1960,28,113125,702,36,1,48,0.1,Divorced,No,No,No
1961,42,97540,352,6,1,60,0.76,Divorced,No,Yes,No
1962,25,51579,778,110,2,36,0.75,Single,Yes,No,Yes
1963,33,84706,734,93,4,12,0.37,Divorced,No,Yes,Yes
1964,38,22352,547,63,3,12,0.63,Single,No,Yes,No
1965,51,117640,549,0,4,36,0.17,Divorced,No,Yes,No
1966,58,30752,562,16,3,12,0.36,Married,Yes,No,Yes
1967,66,85005,441,119,4,36,0.2,Single,No,Yes,No
1968,18,125481,331,92,3,36,0.21,Single,No,Yes,Yes
1969,50,134953,365,24,1,12,0.56,Single,Yes,Yes,Yes
1970,30,61935,737,30,1,60,0.8,Married,No,Yes,No
1971,48,126479,826,98,1,12,0.22,Married,No,No,No
1972,42,29199,500,98,1,48,0.39,Single,No,No,No
1973,35,22228,373,30,3,24,0.25,Divorced,Yes,No,Yes
1974,29,33553,592,97,2,60,0.72,Single,No,Yes,No
1975,38,120211,817,102,2,36,0.53,Married,Yes,No,Yes
1976,19,50684,719,85,3,36,0.58,Single,No,Yes,Yes
1977,45,84791,518,33,1,24,0.86,Married,No,Yes,No
1978,18,94719,671,57,2,48,0.44,Single,No,No,No
1979,28,21825,744,83,4,48,0.33,Married,No,Yes,No
1980,27,86155,307,7,1,36,0.74,Single,No,No,No
1981,44,66866,345,11,2,60,0.77,Single,No,No,Yes
1982,56,20070,317,6,3,48,0.5,Divorced,No,No,Yes
1983,32,126491,457,32,1,60,0.32,Single,Yes,Yes,Yes
1984,34,89894,677,36,2,60,0.77,Divorced,Yes,No,No
1985,28,81971,532,33,3,60,0.59,Divorced,Yes,No,No
1986,23,145399,481,3,2,36,0.67,Divorced,No,Yes,No
1987,46,119705,662,46,1,48,0.56,Married,No,Yes,Yes
1988,23,46551,328,60,2,36,0.33,Divorced,Yes,Yes,No
1989,44,30239,394,13,4,36,0.34,Divorced,Yes,Yes,No
1990,18,72724,670,2,4,60,0.79,Single,No,Yes,No
1991,59,70000,465,92,3,12,0.67,Married,No,Yes,No
1992,67,126680,568,65,2,36,0.11,Married,Yes,No,No
1993,36,93252,555,11,3,48,0.16,Married,Yes,Yes,Yes
1994,59,130806,642,62,3,24,0.26,Married,Yes,No,Yes
1995,54,24406,537,36,1,36,0.4,Married,Yes,Yes,No
1996,25,90443,303,110,2,24,0.66,Single,No,Yes,Yes
1997,26,87677,593,63,3,12,0.32,Married,No,Yes,Yes
1998,41,135706,394,4,4,36,0.75,Divorced,No,No,Yes
1999,26,53935,730,83,4,36,0.87,Married,No,No,Yes
2000,36,91250,823,98,3,12,0.56,Married,Yes,Yes,Yes
2001,19,63289,440,68,1,24,0.13,Divorced,No,No,No
2002,43,78430,714,112,1,48,0.13,Married,Yes,No,No
2003,53,35161,598,35,2,36,0.27,Single,No,Yes,Yes
2004,58,20278,376,94,3,12,0.72,Single,No,Yes,No
2005,56,126584,422,68,3,48,0.65,Married,Yes,Yes,No
2006,25,31108,607,9,2,36,0.87,Divorced,No,Yes,Yes
2007,40,94476,474,101,3,36,0.25,Divorced,Yes,Yes,Yes
2008,55,136906,577,30,3,24,0.56,Married,Yes,No,Yes
2009,31,28909,436,27,2,12,0.62,Divorced,Yes,Yes,Yes
2010,30,41583,519,98,3,24,0.13,Married,Yes,Yes,No
2011,28,87061,369,21,1,48,0.79,Single,Yes,Yes,No
2012,33,137350,638,79,4,24,0.4,Divorced,Yes,Yes,No
2013,41,128724,730,99,4,36,0.53,Single,No,No,Yes
2014,46,35159,591,36,1,60,0.41,Divorced,Yes,Yes,No
2015,64,147512,470,26,2,36,0.45,Single,Yes,Yes,Yes
2016,49,90096,751,98,4,60,0.42,Divorced,No,Yes,No
2017,69,55735,624,115,3,12,0.54,Single,No,Yes,No
2018,63,102880,762,78,3,48,0.73,Married,Yes,No,No
2019,37,18962,369,59,2,36,0.45,Single,Yes,No,No
2020,55,115311,825,111,1,36,0.45,Divorced,Yes,No,Yes
2021,48,106180,526,79,1,48,0.31,Married,No,No,No
2022,26,92347,504,6,1,24,0.59,Married,Yes,No,No
2023,27,45139,684,40,3,12,0.39,Single,Yes,Yes,No
2024,19,90481,721,104,1,36,0.34,Single,No,Yes,No
2025,54,25932,797,57,1,60,0.75,Single,Yes,Yes,Yes
2026,32,56863,556,12,2,24,0.58,Married,No,No,Yes
2027,27,20683,389,12,2,12,0.2,Single,Yes,No,Yes
2028,21,109560,517,67,3,48,0.89,Married,Yes,No,No
2029,18,97612,789,24,2,12,0.3,Single,Yes,No,No
2030,20,91321,626,12,4,36,0.36,Single,No,No,Yes
2031,21,69724,443,73,4,24,0.76,Married,No,No,Yes
2032,48,18987,490,46,1,12,0.54,Single,No,Yes,Yes
2033,26,99420,710,47,1,12,0.15,Married,Yes,No,Yes
2034,54,147394,568,37,3,48,0.2,Married,No,Yes,No
2035,63,108158,352,38,4,60,0.35,Divorced,No,No,No
2036,60,53271,532,60,4,48,0.17,Divorced,No,No,Yes
2037,60,127958,756,50,2,60,0.26,Single,Yes,No,Yes
2038,28,28958,650,109,1,60,0.87,Divorced,Yes,No,No
2039,28,57332,832,76,2,24,0.39,Married,Yes,Yes,Yes
2040,59,29068,316,56,3,48,0.27,Married,Yes,Yes,No
2041,44,132371,366,29,3,36,0.51,Married,No,No,Yes
2042,30,109628,401,25,4,48,0.7,Divorced,No,Yes,No
2043,22,22303,313,17,3,60,0.75,Single,No,No,No
2044,49,116702,634,41,3,24,0.89,Divorced,No,No,No
2045,21,127191,438,91,4,24,0.76,Single,Yes,Yes,No
2046,65,104974,515,52,4,24,0.42,Divorced,Yes,Yes,Yes
2047,68,15699,498,3,3,24,0.37,Single,Yes,Yes,Yes
2048,50,120567,352,70,3,24,0.52,Married,No,No,No
2049,48,62298,399,82,3,36,0.5,Single,No,Yes,No
2050,52,67531,574,105,2,36,0.29,Divorced,Yes,Yes,Yes
2051,43,19875,679,90,1,48,0.89,Single,No,Yes,Yes
2052,62,65147,717,25,2,60,0.42,Divorced,No,No,Yes
2053,67,115804,567,94,3,12,0.18,Single,Yes,No,No
2054,68,91459,455,15,2,12,0.44,Divorced,Yes,Yes,No
2055,27,116825,647,64,3,60,0.55,Married,Yes,Yes,Yes
2056,36,45240,786,102,1,36,0.72,Single,Yes,No,No
2057,43,111047,582,106,4,60,0.59,Single,No,No,No
2058,55,21004,457,40,4,36,0.42,Divorced,No,Yes,No
2059,51,144426,665,25,4,48,0.49,Married,No,Yes,Yes
2060,42,34211,659,30,1,36,0.11,Married,Yes,Yes,No
2061,25,141174,441,5,4,24,0.34,Divorced,Yes,Yes,No
2062,20,98603,526,6,4,60,0.14,Divorced,No,No,No
2063,42,60413,811,45,4,36,0.62,Married,Yes,Yes,No
2064,54,119540,610,57,3,24,0.69,Divorced,Yes,No,No
2065,26,19651,704,111,2,24,0.65,Single,Yes,Yes,Yes
2066,26,136636,361,7,1,36,0.13,Married,Yes,No,No
2067,48,62206,701,62,3,12,0.67,Divorced,No,Yes,Yes
2068,28,78726,424,66,1,48,0.61,Single,Yes,Yes,No
2069,26,40443,544,73,4,36,0.68,Married,Yes,Yes,No
2070,63,57748,682,3,4,24,0.71,Divorced,Yes,Yes,Yes
2071,18,116636,582,17,1,12,0.79,Married,No,Yes,No
2072,48,45587,386,52,3,12,0.4,Divorced,No,No,No
2073,21,122447,443,38,1,60,0.51,Married,No,No,No
2074,32,100230,540,49,4,24,0.82,Married,Yes,Yes,Yes
2075,22,94671,383,32,1,60,0.34,Divorced,Yes,No,No
2076,27,137069,706,25,3,60,0.41,Married,No,Yes,No
2077,32,130302,582,116,4,60,0.32,Married,Yes,No,Yes
2078,31,75298,737,84,4,48,0.72,Single,No,No,No
2079,24,113909,512,17,2,36,0.47,Married,No,No,Yes
2080,57,39513,560,43,4,36,0.16,Divorced,Yes,No,Yes
2081,54,145981,342,47,3,24,0.45,Divorced,Yes,No,No
2082,27,127871,436,10,3,48,0.42,Married,Yes,Yes,Yes
2083,32,93116,624,33,4,36,0.39,Married,No,No,No
2084,53,97993,613,56,3,60,0.71,Single,No,No,Yes
2085,29,146369,493,14,3,12,0.56,Married,No,Yes,No
2086,25,21513,632,22,4,24,0.43,Divorced,Yes,No,No
2087,34,17149,345,0,1,24,0.29,Married,Yes,No,No
2088,54,138475,435,83,4,48,0.35,Single,No,No,Yes
2089,36,15299,723,54,3,60,0.27,Married,Yes,No,No
2090,50,133053,559,57,1,60,0.39,Married,Yes,Yes,No
2091,22,72442,484,35,1,60,0.81,Married,No,No,No
2092,32,58203,655,39,2,36,0.54,Married,Yes,Yes,No
2093,63,21142,791,77,2,36,0.28,Married,Yes,No,No
2094,60,15215,321,57,2,60,0.73,Single,Yes,No,Yes
2095,65,79008,395,22,2,60,0.52,Divorced,No,Yes,No
2096,32,119766,570,97,4,12,0.34,Divorced,No,No,No
2097,50,29321,544,18,2,48,0.46,Married,No,Yes,Yes
2098,33,130739,783,20,1,12,0.83,Married,No,Yes,Yes
2099,48,70884,381,42,2,60,0.75,Divorced,Yes,No,Yes
2100,30,112560,506,45,3,60,0.28,Divorced,No,No,No
2101,31,138901,628,67,1,60,0.88,Divorced,No,Yes,No
2102,58,44705,311,32,4,12,0.73,Single,Yes,No,No
2103,34,65341,836,19,3,12,0.59,Divorced,Yes,Yes,Yes
2104,38,127811,490,42,2,36,0.6,Divorced,Yes,Yes,Yes
2105,36,16910,597,92,3,24,0.7,Divorced,No,No,No
2106,23,36382,405,89,1,60,0.37,Divorced,Yes,No,No
2107,42,55917,634,37,1,12,0.4,Divorced,Yes,Yes,Yes
2108,19,43558,775,28,2,60,0.32,Married,No,Yes,No
2109,21,57832,327,58,3,48,0.29,Single,No,Yes,No
2110,24,28723,707,46,1,24,0.37,Divorced,No,Yes,No
2111,24,70906,300,28,4,36,0.37,Married,No,No,Yes
2112,55,112037,511,67,3,48,0.11,Single,Yes,No,Yes
2113,18,79672,759,61,1,36,0.63,Divorced,Yes,No,Yes
2114,58,82324,439,51,4,48,0.89,Single,Yes,Yes,Yes
2115,46,149804,620,68,3,36,0.89,Married,No,No,Yes
2116,38,62292,489,74,1,24,0.83,Married,No,Yes,Yes
2117,47,41288,507,108,4,12,0.12,Single,Yes,Yes,No
2118,55,119532,672,53,1,12,0.73,Divorced,Yes,No,No
2119,35,124148,330,74,4,60,0.21,Single,No,Yes,No
2120,21,106873,384,43,1,48,0.61,Divorced,No,No,No
2121,36,149672,531,11,4,12,0.2,Divorced,No,No,Yes
2122,30,111758,649,92,4,36,0.6,Married,Yes,No,No
2123,24,106590,577,73,2,60,0.57,Married,Yes,No,Yes
2124,30,147030,389,58,1,36,0.48,Married,No,No,Yes
2125,26,24652,660,103,3,48,0.57,Divorced,No,No,No
2126,25,136809,434,58,4,24,0.69,Divorced,Yes,No,Yes
2127,58,16311,307,36,3,60,0.48,Single,No,Yes,No
2128,52,29259,608,7,3,24,0.66,Divorced,No,No,No
2129,66,133471,669,94,1,24,0.59,Married,No,No,No
2130,21,63259,823,72,4,36,0.24,Married,No,No,Yes
2131,27,70705,386,110,1,60,0.36,Divorced,Yes,No,No
2132,60,69901,758,92,3,24,0.55,Single,Yes,Yes,No
2133,47,43584,716,73,3,24,0.87,Divorced,No,Yes,No
2134,50,16435,380,5,2,24,0.41,Single,No,Yes,Yes
2135,29,129756,637,72,1,12,0.37,Married,No,No,No
2136,27,70186,706,64,4,60,0.74,Divorced,Yes,No,Yes
2137,32,107689,570,88,4,12,0.73,Married,No,No,Yes
2138,34,88217,409,16,4,60,0.72,Married,Yes,Yes,Yes
2139,19,106019,402,53,3,60,0.74,Divorced,Yes,Yes,Yes
2140,67,123420,641,95,1,24,0.19,Married,No,Yes,No
2141,44,86007,748,66,4,36,0.45,Divorced,No,No,Yes
2142,52,130988,512,101,3,12,0.13,Divorced,No,Yes,No
2143,27,66919,763,95,3,36,0.89,Divorced,No,No,No
2144,68,113049,830,81,2,36,0.69,Single,Yes,No,Yes
2145,24,77858,486,0,1,36,0.6,Single,No,Yes,No
2146,38,25664,841,25,2,24,0.55,Married,Yes,Yes,Yes
2147,63,22638,502,82,2,24,0.53,Married,No,Yes,Yes
2148,21,145412,816,34,3,24,0.55,Single,No,Yes,Yes
2149,64,112127,465,83,3,12,0.61,Single,Yes,Yes,Yes
2150,19,114222,494,58,4,24,0.33,Single,Yes,No,Yes
2151,55,92923,323,52,2,12,0.58,Married,Yes,No,No
2152,47,59944,646,43,1,12,0.82,Single,No,No,Yes
2153,22,126828,332,84,4,48,0.68,Divorced,Yes,Yes,No
2154,63,30047,682,106,2,48,0.28,Married,No,Yes,No
2155,49,120072,824,99,2,36,0.12,Married,No,Yes,Yes
2156,33,132827,429,88,2,48,0.34,Single,No,No,Yes
2157,63,29066,460,41,3,12,0.37,Single,Yes,Yes,No
2158,30,79462,604,105,2,12,0.59,Single,Yes,Yes,Yes
2159,46,55327,724,71,2,24,0.66,Divorced,No,No,Yes
2160,25,100363,378,44,1,48,0.69,Divorced,No,No,Yes
2161,27,49859,733,51,4,36,0.27,Single,No,No,Yes
2162,33,98350,434,18,4,48,0.14,Single,Yes,Yes,Yes
2163,55,144631,634,96,1,36,0.43,Married,No,No,No
2164,38,32307,461,74,2,60,0.55,Divorced,No,No,Yes
2165,35,139074,498,61,3,60,0.32,Divorced,No,No,Yes
2166,22,21544,560,41,1,60,0.86,Divorced,Yes,No,No
2167,67,72546,401,54,4,24,0.52,Married,Yes,No,Yes
2168,33,17842,610,57,1,36,0.64,Single,No,No,No
2169,56,28439,378,33,3,60,0.23,Single,Yes,No,Yes
2170,34,37507,786,22,3,36,0.36,Single,Yes,Yes,No
2171,23,65544,819,103,3,24,0.52,Single,Yes,No,Yes
2172,36,101416,475,52,2,24,0.22,Divorced,No,No,No
2173,64,65109,605,50,2,12,0.86,Married,Yes,No,No
2174,44,85602,493,64,2,48,0.29,Divorced,No,Yes,Yes
2175,27,49257,815,30,4,48,0.63,Divorced,No,No,No
2176,28,33272,396,88,2,36,0.31,Single,Yes,Yes,No
2177,54,138911,749,63,4,24,0.55,Single,No,Yes,Yes
2178,19,133614,791,88,2,12,0.19,Married,Yes,Yes,No
2179,42,30095,497,28,3,24,0.21,Married,Yes,No,Yes
2180,44,37569,443,117,4,12,0.41,Single,No,No,No
2181,55,47078,699,54,3,48,0.82,Single,No,No,Yes
2182,18,140820,547,4,3,36,0.46,Married,No,No,No
2183,60,17805,438,80,4,12,0.24,Married,No,No,Yes
2184,31,48165,678,45,4,36,0.82,Single,No,Yes,Yes
2185,18,113675,509,98,4,24,0.88,Divorced,Yes,No,No
2186,30,30326,737,6,4,24,0.27,Divorced,Yes,Yes,No
2187,34,141547,392,3,4,24,0.43,Married,No,No,No
2188,59,70019,630,5,4,48,0.58,Married,No,No,Yes
2189,22,17034,769,95,4,12,0.45,Married,Yes,No,No
2190,59,138658,312,61,1,12,0.2,Single,Yes,Yes,No
2191,20,77822,601,115,1,24,0.67,Married,No,Yes,Yes
2192,25,137869,759,53,4,60,0.59,Married,No,Yes,No
2193,69,88332,718,59,3,36,0.25,Divorced,No,Yes,No
2194,38,138008,532,69,1,24,0.72,Single,No,Yes,No
2195,59,17114,660,43,3,60,0.71,Single,Yes,Yes,No
2196,53,76893,662,86,1,12,0.88,Single,Yes,Yes,Yes
2197,67,128954,623,69,4,36,0.61,Divorced,Yes,Yes,No
2198,52,18549,510,20,1,36,0.24,Divorced,Yes,No,Yes
2199,58,64015,350,0,4,48,0.25,Married,Yes,No,Yes
2200,56,148297,757,99,4,60,0.22,Married,Yes,Yes,No
2201,43,26924,673,9,1,36,0.38,Married,Yes,No,No
2202,42,139340,654,82,3,48,0.11,Divorced,Yes,Yes,Yes
2203,48,95840,528,5,2,48,0.85,Divorced,Yes,Yes,Yes
2204,59,27991,359,53,2,60,0.63,Single,No,Yes,No
2205,25,97860,527,35,4,36,0.19,Single,Yes,Yes,Yes
2206,54,73890,697,114,4,36,0.83,Divorced,No,Yes,Yes
2207,30,118099,386,95,3,60,0.2,Married,Yes,No,Yes
2208,37,67272,772,104,2,48,0.82,Single,No,No,No
2209,36,87363,496,104,1,12,0.66,Married,No,Yes,No
2210,45,78640,620,83,4,60,0.66,Divorced,No,Yes,Yes
2211,69,110335,303,94,3,48,0.29,Divorced,No,Yes,Yes
2212,43,60341,662,45,1,60,0.83,Divorced,Yes,No,Yes
2213,28,95610,730,10,4,48,0.68,Married,Yes,No,Yes
2214,41,34058,611,100,4,36,0.64,Divorced,Yes,No,Yes
2215,32,41740,704,9,1,24,0.8,Married,Yes,Yes,No
2216,53,15224,324,76,4,60,0.61,Married,Yes,Yes,Yes
2217,50,96040,628,37,2,48,0.71,Married,No,Yes,No
2218,27,68900,554,44,1,36,0.69,Single,No,No,No
2219,68,110172,684,37,3,12,0.73,Married,No,Yes,Yes
2220,44,98491,363,25,4,60,0.88,Married,Yes,No,No
2221,24,25774,546,7,1,60,0.35,Divorced,Yes,Yes,No
2222,51,63239,655,105,2,36,0.19,Divorced,Yes,No,No
2223,18,148657,806,8,4,24,0.33,Divorced,Yes,Yes,Yes
2224,62,111857,589,115,2,60,0.34,Married,No,Yes,No
2225,53,109141,346,38,4,60,0.69,Single,No,Yes,Yes
2226,18,142602,846,69,1,24,0.86,Single,Yes,No,Yes
2227,66,40473,462,46,4,24,0.32,Married,Yes,Yes,No
2228,20,25187,813,37,3,36,0.21,Married,Yes,Yes,Yes
2229,22,27354,709,15,1,36,0.87,Single,No,No,Yes
2230,31,46919,408,74,3,24,0.23,Married,Yes,No,No
2231,29,25201,617,36,1,12,0.82,Married,No,Yes,Yes
2232,65,99922,647,94,2,12,0.34,Single,Yes,No,No
2233,32,76633,355,37,4,48,0.85,Married,No,No,No
2234,19,94674,378,83,2,60,0.15,Divorced,No,No,Yes
2235,20,83396,429,98,1,48,0.24,Married,Yes,No,Yes
2236,68,31123,516,12,4,60,0.24,Married,No,Yes,No
2237,44,98407,608,118,3,12,0.75,Married,No,Yes,No
2238,33,136059,765,110,4,36,0.64,Single,Yes,Yes,No
2239,30,60051,539,11,1,24,0.32,Divorced,Yes,Yes,Yes
2240,30,105029,500,54,1,12,0.82,Single,No,Yes,Yes
2241,43,110784,483,37,3,36,0.69,Single,No,No,No
2242,22,30186,678,34,4,48,0.22,Divorced,No,Yes,No
2243,47,26814,419,78,4,36,0.73,Divorced,Yes,No,No
2244,56,19223,530,83,4,12,0.46,Single,No,Yes,No
2245,18,99224,398,103,4,60,0.84,Single,No,No,Yes
2246,31,52003,640,119,1,60,0.71,Single,Yes,No,No
2247,32,124650,747,116,1,12,0.49,Single,No,No,No
2248,69,50609,725,22,3,48,0.43,Single,Yes,No,Yes
2249,32,17151,640,92,2,12,0.48,Single,No,Yes,Yes
2250,49,139461,698,107,4,24,0.82,Single,Yes,No,No
2251,21,94667,671,66,2,60,0.1,Divorced,No,No,No
2252,30,83342,514,39,3,24,0.31,Married,Yes,No,No
2253,40,21287,692,86,1,60,0.9,Divorced,Yes,No,Yes
2254,51,133126,532,2,2,12,0.88,Single,Yes,No,Yes
2255,45,111218,604,45,4,24,0.51,Divorced,No,Yes,No
2256,29,75428,847,10,2,24,0.85,Single,No,Yes,No
2257,28,66233,348,37,4,36,0.82,Married,Yes,Yes,Yes
2258,48,30447,827,42,2,48,0.31,Divorced,Yes,Yes,Yes
2259,52,53056,440,97,2,36,0.45,Single,Yes,Yes,Yes
2260,23,29133,560,108,3,48,0.6,Married,No,Yes,Yes
2261,24,48964,834,33,1,48,0.63,Divorced,Yes,No,No
2262,36,25376,804,76,2,48,0.18,Divorced,No,Yes,Yes
2263,18,42919,496,97,3,60,0.74,Divorced,Yes,Yes,No
2264,39,121380,475,119,2,24,0.69,Single,No,No,No
2265,54,141669,510,1,3,48,0.39,Single,No,No,Yes
2266,28,82117,545,107,4,12,0.18,Married,No,Yes,Yes
